carat,cut,color,clarity,depth,table,price,measurements
1.03,Excellent,G,VS1,59.6,59.0,"$5,500",6.54x6.59x3.92 mm
1.00,Excellent,H,VVS2,62.6,57.0,"$6,770",6.32x6.36x3.97 mm
1.01,Excellent,G,VVS2,61.9,57.0,"$7,550",6.42x6.44x3.98 mm
1.41,Excellent,H,VS2,61.8,57.0,"$9,730",7.16x7.2x4.44 mm
1.00,Excellent,D,VVS2,62.1,55.0,"$7,430",6.39x6.42x3.98 mm
1.50,Excellent,J,VS2,62.3,58.0,"$6,780",7.29x7.35x4.56 mm
1.20,Excellent,I,VVS1,62.5,57.0,"$5,510",6.73x6.78x4.22 mm
1.01,Very Good,F,SI1,62.5,59.0,"$4,240",6.32x6.37x3.97 mm
1.20,Excellent,G,VS1,61.9,59.0,"$6,720",6.76x6.81x4.2 mm
1.00,Excellent,D,VVS1,62.0,62.0,"$9,029",6.34x6.39x3.95 mm
1.00,Excellent,E,VS1,62.9,58.0,"$5,840",6.32x6.37x3.99 mm
1.56,Excellent,K,VS1,62.8,57.0,"$6,720",7.33x7.37x4.61 mm
1.57,Excellent,K,VS1,62.6,57.0,"$6,760",7.35x7.4x4.61 mm
1.71,Excellent,K,VVS1,59.9,60.0,"$7,660",7.76x7.8x4.66 mm
1.77,Excellent,K,VVS2,61.7,60.0,"$7,580",7.74x7.75x4.78 mm
1.75,Excellent,K,VVS2,62.2,58.0,"$7,510",7.69x7.71x4.79 mm
1.20,Excellent,I,VS2,62.6,59.0,"$4,720",6.71x6.76x4.22 mm
1.20,Excellent,I,VS2,62.9,57.0,"$4,780",6.71x6.75x4.23 mm
1.53,Excellent,K,VS2,58.9,62.0,"$6,190",7.5x7.54x4.43 mm
1.50,Excellent,K,SI1,58.9,60.0,"$5,800",7.46x7.51x4.41 mm
0.96,Excellent,H,VVS2,58.3,60.0,"$5,680",6.47x6.49x3.78 mm
1.32,Excellent,J,VS2,62.8,57.0,"$4,350",6.94x6.98x4.37 mm
1.21,Excellent,I,VVS1,62.8,56.0,"$5,530",6.76x6.81x4.26 mm
1.20,Excellent,I,VVS2,61.4,61.0,"$5,500",6.75x6.79x4.15 mm
1.31,Excellent,J,SI1,62.3,59.0,"$4,030",6.97x7.02x4.35 mm
1.20,Excellent,H,VS2,63.3,57.0,"$4,840",6.68x6.77x4.26 mm
1.20,Excellent,H,VVS1,63.0,57.0,"$5,840",6.75x6.79x4.26 mm
0.96,Excellent,H,VVS1,60.6,59.0,"$4,720",6.32x6.37x3.85 mm
1.30,Excellent,J,VVS1,62.6,59.0,"$4,410",6.9x6.95x4.33 mm
0.96,Excellent,E,VVS1,62.9,58.0,"$6,680",6.22x6.27x3.93 mm
0.96,Excellent,E,IF,58.9,61.0,"$8,100",6.42x6.46x3.79 mm
1.04,Excellent,E,VS2,58.8,59.0,"$7,312",6.65x6.69x3.92 mm
1.07,Excellent,H,VVS2,62.4,59.0,"$6,570",6.48x6.52x4.05 mm
1.21,Excellent,H,VS1,63.1,55.0,"$5,519",6.73x6.78x4.26 mm
1.01,Very Good,G,VS1,63.6,57.0,"$4,360",6.29x6.34x4.02 mm
1.00,Very Good,E,SI1,62.5,60.0,"$4,350",6.3x6.33x3.95 mm
1.19,Excellent,E,VS2,62.5,58.0,"$7,580",6.76x6.79x4.24 mm
1.10,Excellent,D,VS2,59.0,59.0,"$8,260",6.77x6.8x4.01 mm
1.30,Excellent,J,VVS2,62.7,58.0,"$4,280",6.92x6.95x4.35 mm
1.30,Excellent,J,VVS2,62.3,57.0,"$4,150",6.96x7x4.35 mm
1.32,Excellent,J,VVS2,62.0,61.0,"$4,350",6.97x7.02x4.33 mm
1.32,Excellent,J,VVS2,62.7,58.0,"$4,350",6.96x6.99x4.37 mm
1.33,Excellent,J,VVS2,63.0,56.0,"$4,380",6.98x7.03x4.41 mm
1.70,Excellent,K,VVS1,63.5,55.0,"$7,160",7.52x7.58x4.8 mm
1.54,Excellent,K,SI2,62.7,57.0,"$6,370",7.31x7.35x4.59 mm
1.51,Excellent,J,SI2,62.5,57.0,"$6,210",7.28x7.32x4.56 mm
1.50,Excellent,I,SI2,61.6,60.0,"$6,390",7.29x7.33x4.5 mm
1.66,Excellent,H,SI2,62.9,58.0,"$10,000",7.49x7.54x4.73 mm
0.90,Excellent,F,IF,62.9,58.0,"$5,440",6.13x6.18x3.87 mm
1.50,Excellent,I,VS2,62.9,57.0,"$9,430",7.23x7.29x4.57 mm
1.00,Excellent,D,SI1,62.6,58.0,"$5,690",6.37x6.41x4 mm
1.50,Excellent,I,VS1,61.1,59.0,"$9,980",7.35x7.38x4.5 mm
1.20,Excellent,I,VVS1,62.7,56.0,"$7,530",6.72x6.77x4.23 mm
1.20,Excellent,E,SI2,62.8,57.0,"$6,790",6.74x6.79x4.25 mm
1.12,Excellent,H,VS2,62.4,57.0,"$7,200",6.61x6.63x4.13 mm
0.80,Excellent,G,IF,62.5,56.0,"$5,220",5.89x5.95x3.7 mm
1.16,Excellent,K,VS1,62.9,56.0,"$4,820",6.67x6.71x4.21 mm
1.50,Excellent,K,VS1,62.2,59.0,"$8,880",7.3x7.34x4.55 mm
1.07,Excellent,D,SI2,62.8,57.0,"$5,940",6.49x6.52x4.09 mm
1.01,Very Good,G,VS2,64.8,55.0,"$5,750",6.19x6.27x4.04 mm
1.02,Very Good,D,VS2,64.5,57.0,"$7,610",6.27x6.31x4.06 mm
1.06,Excellent,J,VS2,61.8,55.0,"$4,630",6.53x6.56x4.05 mm
1.00,Very Good,E,SI1,63.0,56.0,"$6,220",6.29x6.33x3.97 mm
1.00,Excellent,F,SI2,62.1,58.0,"$5,560",6.39x6.42x3.97 mm
1.50,Excellent,G,SI2,62.7,56.0,"$8,340",7.24x7.3x4.56 mm
1.00,Excellent,F,SI1,60.0,61.0,"$5,560",6.43x6.47x3.87 mm
1.01,Very Good,F,VS1,64.0,56.0,"$7,630",6.3x6.32x4.03 mm
1.34,Excellent,E,SI1,61.8,57.0,"$5,720",7.05x7.08x4.36 mm
1.00,Very Good,D,VS2,62.1,60.0,"$5,050",6.33x6.36x3.94 mm
1.01,Excellent,D,SI1,60.8,59.0,"$4,480",6.47x6.52x3.95 mm
1.00,Very Good,D,SI1,59.8,64.0,"$4,260",6.43x6.46x3.85 mm
1.08,Excellent,H,SI1,61.8,61.0,"$4,630",6.53x6.57x4.05 mm
1.51,Excellent,J,SI2,60.6,60.0,"$6,730",7.41x7.44x4.5 mm
1.10,Excellent,I,VS2,59.3,60.0,"$4,480",6.77x6.78x4.02 mm
1.10,Excellent,I,VS1,62.2,57.0,"$4,810",6.61x6.63x4.12 mm
1.30,Excellent,I,VS1,62.2,57.0,"$6,050",6.94x6.97x4.33 mm
1.53,Excellent,K,VS2,62.6,58.0,"$5,910",7.3x7.34x4.59 mm
1.09,Excellent,I,SI1,62.3,57.0,"$4,340",6.52x6.56x4.08 mm
1.05,Excellent,I,VS1,62.5,56.0,"$4,600",6.47x6.5x4.06 mm
1.01,Excellent,H,VVS2,59.4,60.0,"$4,750",6.53x6.56x3.89 mm
1.02,Excellent,D,SI1,62.4,57.0,"$5,640",6.4x6.44x4 mm
1.30,Excellent,I,VS1,61.6,58.0,"$6,050",7.03x7.05x4.34 mm
1.79,Excellent,J,SI2,61.2,60.0,"$7,820",7.8x7.84x4.78 mm
1.70,Excellent,J,SI2,62.7,56.0,"$8,450",7.57x7.61x4.76 mm
1.00,Excellent,D,SI1,62.4,58.0,"$4,960",6.34x6.38x3.97 mm
1.00,Very Good,G,VVS1,63.1,60.0,"$5,130",6.28x6.32x3.97 mm
1.00,Very Good,G,VVS2,63.8,56.0,"$5,050",6.27x6.31x4.01 mm
1.21,Excellent,J,VVS1,61.9,58.0,"$4,570",6.8x6.83x4.22 mm
1.00,Very Good,G,VVS2,62.4,62.0,"$4,660",6.26x6.3x3.92 mm
1.20,Very Good,H,SI1,63.3,56.0,"$5,360",6.73x6.78x4.28 mm
1.50,Excellent,K,SI2,61.4,58.0,"$5,560",7.28x7.36x4.5 mm
1.28,Very Good,I,VVS1,63.2,56.0,"$5,070",6.87x6.96x4.37 mm
1.51,Very Good,J,VS2,63.4,58.0,"$6,320",7.2x7.24x4.58 mm
0.90,Excellent,G,IF,63.4,56.0,"$4,990",6.1x6.14x3.88 mm
0.96,Excellent,F,VVS1,62.7,58.0,"$6,230",6.23x6.27x3.92 mm
1.70,Excellent,H,SI2,61.0,59.0,"$9,210",7.69x7.74x4.71 mm
1.01,Excellent,E,VVS2,61.6,57.0,"$7,410",6.45x6.48x3.98 mm
1.20,Very Good,J,SI2,59.4,62.0,"$4,340",6.92x7.02x4.14 mm
1.31,Excellent,F,VS1,61.3,59.0,"$9,280",6.99x7.01x4.29 mm
1.09,Good,G,VS2,60.6,65.0,"$6,480",6.6x6.63x4.01 mm
1.52,Excellent,I,SI2,59.9,62.0,"$8,510",7.46x7.49x4.48 mm
1.03,Excellent,I,VVS1,61.6,58.0,"$4,220",6.44x6.48x3.98 mm
1.22,Excellent,J,VVS1,62.6,55.0,"$4,610",6.81x6.85x4.28 mm
1.23,Very Good,I,VS1,60.9,61.0,"$6,460",6.82x6.93x4.19 mm
1.30,Excellent,D,SI2,60.9,60.0,"$5,910",7.01x7.06x4.28 mm
1.68,Excellent,K,VS1,62.3,57.0,"$7,100",7.57x7.6x4.73 mm
1.71,Excellent,K,VS1,61.5,58.0,"$7,010",7.64x7.66x4.71 mm
1.00,Excellent,F,SI2,62.8,55.0,"$4,100",6.34x6.38x4 mm
1.02,Excellent,H,VS2,62.0,57.0,"$4,830",6.43x6.45x4 mm
1.01,Very Good,G,VVS2,60.3,57.0,"$4,710",6.49x6.53x3.93 mm
1.50,Very Good,I,VVS2,63.6,56.0,"$6,420",7.23x7.26x4.61 mm
1.15,Excellent,J,VS2,61.6,58.0,"$4,000",6.71x6.74x4.14 mm
1.01,Excellent,F,SI2,62.2,59.0,"$4,600",6.37x6.41x3.98 mm
1.60,Excellent,I,SI2,62.3,59.0,,7.43x7.46x4.64 mm
1.02,Excellent,G,IF,61.8,59.0,"$6,360",6.43x6.47x3.98 mm
0.96,Very Good,D,SI1,58.2,63.0,"$5,060",6.44x6.48x3.76 mm
1.01,Very Good,G,VVS1,62.7,56.0,"$5,180",6.38x6.42x4.01 mm
1.21,Excellent,I,VS2,60.8,60.0,"$4,510",6.84x6.87x4.17 mm
1.02,Excellent,G,VS1,61.9,57.0,"$5,400",6.42x6.46x3.99 mm
1.50,Excellent,I,SI2,58.9,60.0,"$6,710",7.51x7.53x4.43 mm
1.17,Very Good,K,VVS2,60.7,59.0,"$4,280",6.75x6.87x4.14 mm
1.50,Excellent,J,VVS2,61.9,59.0,"$7,130",7.31x7.34x4.54 mm
1.70,Excellent,K,SI2,62.0,58.0,"$6,210",7.6x7.63x4.72 mm
1.50,Very Good,K,VVS1,63.6,56.0,"$6,070",7.17x7.24x4.58 mm
1.53,Excellent,K,VS1,63.3,56.0,"$6,500",7.3x7.33x4.63 mm
1.02,Excellent,D,SI2,62.7,57.0,"$4,130",6.43x6.45x4.04 mm
2.07,Very Good,K,SI1,60.9,63.0,"$10,040",8.08x8.21x4.96 mm
1.12,Excellent,D,SI1,61.4,57.0,"$4,950",6.67x6.7x4.11 mm
1.20,Excellent,I,VS1,61.1,59.0,"$6,400",6.81x6.85x4.17 mm
1.14,Excellent,I,IF,62.0,55.0,"$4,140",6.7x6.74x4.17 mm
1.55,Excellent,J,VVS2,61.2,59.0,"$6,370",7.45x7.47x4.56 mm
1.51,Good,G,SI2,63.8,57.0,"$6,790",7.28x7.37x4.67 mm
1.15,Excellent,G,SI1,61.0,61.0,"$5,610",6.72x6.77x4.11 mm
1.50,Excellent,J,VS2,61.7,59.0,"$7,920",7.33x7.39x4.54 mm
2.00,Excellent,J,SI2,62.0,61.0,"$9,190",7.99x8.05x4.97 mm
1.21,Excellent,I,VVS1,62.7,58.0,"$5,530",6.74x6.79x4.24 mm
0.90,Very Good,G,VVS2,58.8,66.0,"$4,240",6.31x6.35x3.72 mm
1.00,Very Good,E,VVS2,64.6,55.0,"$6,430",6.15x6.25x4 mm
1.01,Very Good,D,VVS2,64.8,55.0,"$7,250",6.18x6.28x4.04 mm
1.50,Excellent,J,SI2,62.2,58.0,"$4,340",7.26x7.31x4.53 mm
1.50,Excellent,J,SI2,61.2,57.0,"$7,060",7.35x7.39x4.51 mm
1.70,Excellent,J,VS2,62.2,58.0,"$9,880",7.61x7.63x4.74 mm
1.25,Excellent,I,VS1,61.7,56.0,"$5,330",6.89x6.93x4.27 mm
1.02,Excellent,H,VVS2,62.2,58.0,"$4,040",6.4x6.44x3.99 mm
1.08,Excellent,I,SI2,60.8,59.0,"$4,030",6.63x6.64x4.03 mm
1.00,Excellent,H,VVS1,59.9,60.0,"$5,030",6.52x6.55x3.92 mm
1.50,Excellent,J,VVS2,62.0,61.0,"$6,540",7.26x7.34x4.53 mm
1.12,Excellent,H,VS2,62.1,58.0,"$5,120",6.61x6.65x4.12 mm
1.80,Excellent,K,VVS2,62.7,58.0,"$7,140",7.65x7.72x4.82 mm
1.50,Excellent,E,SI2,62.7,56.0,"$6,990",7.26x7.31x4.57 mm
1.50,Excellent,H,SI2,63.0,56.0,"$7,640",7.28x7.32x4.6 mm
1.53,Excellent,J,SI2,62.7,57.0,"$6,040",7.29x7.34x4.59 mm
1.50,Excellent,K,IF,62.5,60.0,"$5,760",7.27x7.31x4.56 mm
1.50,Very Good,J,VVS1,63.8,59.0,"$5,460",7.12x7.19x4.57 mm
1.03,Very Good,I,VVS1,62.4,53.0,"$4,110",6.49x6.5x4.06 mm
1.70,Very Good,K,VS2,64.4,58.0,"$5,800",7.38x7.48x4.78 mm
1.21,Excellent,I,VVS2,62.7,56.0,"$5,152",6.76x6.81x4.25 mm
1.01,Excellent,H,SI1,62.4,57.0,"$4,730",6.39x6.43x4 mm
1.33,Very Good,I,SI2,62.9,53.0,"$4,350",6.95x7.03x4.39 mm
1.00,Very Good,G,VS1,64.0,57.0,"$4,220",6.19x6.25x3.98 mm
1.51,Excellent,K,SI2,60.8,59.0,"$7,460",7.37x7.41x4.49 mm
1.68,Excellent,I,VS2,62.5,58.0,"$9,250",7.52x7.56x4.71 mm
1.19,Excellent,I,SI1,61.1,58.0,"$4,260",6.81x6.85x4.17 mm
1.18,Excellent,I,VS1,62.1,59.0,"$5,150",6.71x6.76x4.18 mm
1.19,Excellent,I,SI1,61.6,57.0,"$4,460",6.8x6.81x4.19 mm
1.19,Excellent,I,VS1,62.2,58.0,"$5,190",6.75x6.81x4.21 mm
1.06,Excellent,I,VS1,62.2,57.0,"$4,640",6.46x6.51x4.03 mm
1.03,Excellent,F,SI1,62.7,58.0,"$5,120",6.38x6.43x4.01 mm
1.52,Excellent,I,SI1,61.8,56.0,"$8,980",7.33x7.38x4.55 mm
1.56,Very Good,K,SI2,60.9,56.0,"$5,470",7.44x7.5x4.55 mm
1.21,Excellent,I,VS2,61.8,57.0,"$4,750",6.84x6.86x4.23 mm
1.20,Excellent,I,SI2,60.6,60.0,"$4,640",6.82x6.86x4.14 mm
1.50,Very Good,J,SI1,63.2,59.0,"$4,277",7.18x7.21x4.55 mm
1.02,Excellent,F,SI2,62.5,57.0,"$4,170",6.37x6.42x4 mm
1.06,Excellent,H,VS1,62.6,57.0,"$6,340",6.49x6.52x4.07 mm
1.51,Excellent,H,VS2,62.9,57.0,"$9,680",7.24x7.29x4.57 mm
1.50,Very Good,E,SI1,64.1,57.0,"$8,640",7.15x7.22x4.6 mm
1.00,Very Good,E,VVS1,64.6,60.0,"$7,770",6.16x6.25x4.01 mm
1.06,Excellent,G,VS2,59.5,60.0,"$5,210",6.63x6.66x3.96 mm
0.96,Excellent,F,SI1,63.5,56.0,"$4,230",6.22x6.26x3.96 mm
1.10,Excellent,G,VS2,61.0,61.0,"$5,630",6.62x6.66x4.05 mm
1.00,Excellent,H,VS2,62.9,56.0,"$4,330",6.34x6.42x4.01 mm
1.05,Excellent,H,VS2,61.1,61.0,"$4,680",6.45x6.5x3.96 mm
1.50,Very Good,K,VS1,62.8,59.0,"$5,162",7.09x7.18x4.48 mm
1.00,Excellent,G,VS1,62.3,59.0,"$5,443",6.34x6.38x3.96 mm
1.00,Excellent,G,VS1,60.1,61.0,"$5,750",6.46x6.49x3.89 mm
1.56,Excellent,H,SI2,61.1,57.0,"$7,720",7.48x7.52x4.58 mm
0.95,Excellent,H,VVS1,62.7,57.0,"$4,440",6.22x6.25x3.91 mm
1.11,Excellent,H,VVS1,59.9,60.0,"$5,290",6.77x6.8x4.07 mm
1.27,Excellent,H,VVS1,59.9,59.0,"$9,540",7.01x7.04x4.21 mm
0.96,Excellent,G,VVS1,62.5,57.0,"$5,420",6.24x6.28x3.91 mm
1.72,Excellent,J,SI1,62.5,59.0,"$9,380",7.59x7.65x4.76 mm
1.03,Excellent,F,VVS2,62.8,59.0,"$8,820",6.43x6.46x4.04 mm
0.79,Excellent,F,VVS1,59.9,60.0,"$4,580",6x6.04x3.6 mm
1.16,Excellent,H,SI1,61.7,58.0,"$4,280",6.71x6.74x4.15 mm
1.04,Excellent,D,VVS2,60.0,56.0,"$9,510",6.6x6.66x3.98 mm
2.00,Excellent,K,SI1,60.4,59.0,"$8,130",8.16x8.19x4.94 mm
1.70,Excellent,K,SI2,62.6,57.0,"$6,200",7.59x7.64x4.77 mm
1.50,Excellent,K,SI2,62.7,60.0,"$5,340",7.24x7.29x4.55 mm
1.82,Excellent,K,VVS1,62.5,58.0,"$8,860",7.74x7.78x4.85 mm
1.01,Very Good,E,VS2,58.8,61.0,"$6,430",6.57x6.63x3.88 mm
1.50,Very Good,I,VS2,62.0,58.0,"$8,800",7.31x7.33x4.54 mm
1.11,Excellent,H,VS2,61.8,58.0,"$4,980",6.66x6.67x4.12 mm
1.10,Excellent,H,VS1,61.8,59.0,"$4,850",6.57x6.61x4.08 mm
1.55,Very Good,J,SI1,59.5,53.0,"$6,550",7.5x7.52x4.47 mm
1.71,Excellent,K,VS1,58.6,61.0,"$9,370",7.8x7.83x4.58 mm
1.17,Excellent,E,SI1,62.7,57.0,"$4,810",6.66x6.7x4.19 mm
0.88,Very Good,G,VVS1,60.2,60.0,"$4,990",6.21x6.27x3.76 mm
1.01,Excellent,E,SI1,60.9,61.0,"$4,190",6.45x6.47x3.94 mm
1.50,Very Good,H,SI2,62.9,59.0,"$7,330",7.21x7.23x4.54 mm
1.58,Excellent,J,VS1,62.3,57.0,"$8,050",7.42x7.43x4.63 mm
1.24,Excellent,I,VVS1,61.0,60.0,"$4,890",6.88x6.92x4.21 mm
1.86,Excellent,I,SI2,61.9,58.0,"$7,850",7.81x7.85x4.84 mm
1.00,Very Good,D,SI1,58.2,64.0,"$5,850",6.6x6.62x3.85 mm
1.31,Excellent,J,VS1,61.6,57.0,"$4,350",7.01x7.03x4.32 mm
1.03,Very Good,G,VS1,64.4,58.0,"$4,428",6.24x6.3x4.04 mm
1.30,Excellent,J,SI1,63.3,56.0,"$4,010",6.92x6.95x4.39 mm
1.30,Excellent,H,VS1,61.7,61.0,"$6,320",6.94x6.96x4.29 mm
0.91,Excellent,E,VVS1,62.5,59.0,"$5,950",6.16x6.2x3.87 mm
1.50,Very Good,J,SI1,64.4,55.0,"$5,020",7.14x7.21x4.62 mm
1.50,Excellent,K,SI1,62.1,58.0,"$5,560",7.27x7.3x4.53 mm
1.54,Excellent,K,VS2,62.3,57.0,"$5,650",7.33x7.38x4.59 mm
1.01,Excellent,H,VS2,62.0,58.0,"$4,280",6.42x6.46x3.99 mm
1.72,Excellent,J,VVS2,62.9,58.0,"$8,200",7.59x7.63x4.78 mm
1.08,Excellent,I,VS1,59.5,57.0,"$4,660",6.69x6.72x3.99 mm
1.08,Excellent,I,VS1,62.5,56.0,"$4,720",6.54x6.57x4.09 mm
1.20,Excellent,H,VVS1,62.3,59.0,"$6,890",6.73x6.78x4.21 mm
1.17,Excellent,J,VS1,61.3,60.0,"$4,180",6.72x6.78x4.14 mm
1.21,Excellent,I,VS1,62.8,57.0,"$5,370",6.75x6.8x4.25 mm
1.50,Excellent,I,VS2,62.2,59.0,"$7,850",7.3x7.33x4.55 mm
1.10,Excellent,I,VVS1,62.8,58.0,"$4,320",6.56x6.61x4.13 mm
1.50,Excellent,K,SI2,62.7,57.0,"$5,500",7.26x7.29x4.56 mm
1.16,Excellent,J,VS1,62.1,59.0,"$4,150",6.69x6.74x4.17 mm
1.15,Excellent,J,VS2,62.5,59.0,"$4,000",6.63x6.68x4.15 mm
1.04,Excellent,F,VS1,62.9,60.0,"$7,500",6.4x6.45x4.04 mm
2.04,Excellent,K,SI2,61.0,59.0,"$8,810",8.16x8.23x5 mm
1.53,Excellent,K,SI1,61.8,58.0,"$5,820",7.37x7.41x4.57 mm
1.81,Excellent,K,VS1,62.9,58.0,"$8,640",7.67x7.73x4.84 mm
1.11,Excellent,I,VS2,62.9,56.0,"$4,520",6.56x6.62x4.15 mm
1.05,Excellent,H,VS1,60.8,59.0,"$4,840",6.55x6.52x3.97 mm
1.05,Excellent,G,VS1,62.5,59.0,"$5,730",6.49x6.45x4.04 mm
1.51,Excellent,I,VS1,61.4,59.0,"$8,540",7.32x7.36x4.51 mm
1.31,Excellent,I,VVS2,62.7,58.0,"$5,292",6.9x6.96x4.35 mm
1.13,Excellent,H,VS1,62.7,57.0,"$5,040",6.59x6.65x4.15 mm
0.90,Very Good,G,VVS1,63.7,57.0,"$5,020",6.11x6.13x3.9 mm
1.63,Excellent,J,VS1,61.2,60.0,"$8,160",7.55x7.58x4.63 mm
1.02,Very Good,H,VVS2,63.9,59.0,"$4,040",6.28x6.33x4.03 mm
1.31,Excellent,K,VS2,61.9,59.0,"$6,680",7.01x6.99x4.33 mm
1.00,Very Good,F,VVS2,63.9,53.0,"$6,700",6.31x6.34x4.04 mm
1.02,Excellent,G,VS2,62.4,57.0,"$4,510",6.39x6.42x4 mm
1.54,Excellent,J,VVS2,62.1,57.0,"$7,220",7.37x7.4x4.59 mm
1.00,Excellent,J,SI1,63.0,60.0,"$4,380",6.29x6.37x3.99 mm
1.50,Excellent,J,SI2,62.9,57.0,"$5,930",7.23x7.28x4.56 mm
1.53,Excellent,I,SI1,60.6,61.0,"$9,540",7.43x7.45x4.51 mm
1.00,Excellent,E,SI2,63.3,57.0,"$5,080",6.33x6.38x4.02 mm
1.40,Excellent,I,SI1,62.2,58.0,"$6,620",7.11x7.15x4.43 mm
1.00,Excellent,F,SI2,62.8,56.0,"$4,760",6.35x6.4x4.01 mm
1.00,Excellent,F,SI2,62.1,59.0,"$4,590",6.32x6.36x3.94 mm
1.03,Excellent,G,SI1,60.3,59.0,"$5,240",6.57x6.58x3.97 mm
1.54,Very Good,J,VS1,64.6,55.0,"$8,680",7.16x7.2x4.64 mm
1.50,Excellent,I,SI1,63.4,57.0,"$9,290",7.23x7.27x4.6 mm
1.50,Excellent,J,SI1,62.4,58.0,"$7,970",7.25x7.3x4.54 mm
1.50,Excellent,J,SI2,62.4,58.0,"$7,230",7.27x7.31x4.55 mm
1.26,Excellent,G,SI2,62.2,58.0,"$5,800",6.87x6.9x4.28 mm
1.50,Very Good,I,SI2,64.5,57.0,"$8,210",7.09x7.16x4.59 mm
1.51,Excellent,J,SI2,62.3,55.0,"$7,280",7.32x7.34x4.57 mm
1.17,Excellent,G,VS2,61.8,58.0,"$6,400",6.76x6.79x4.19 mm
1.00,Excellent,F,VVS2,60.9,62.0,"$6,188",6.4x6.45x3.91 mm
1.50,Very Good,K,VS1,61.2,59.0,"$7,090",7.36x7.4x4.52 mm
1.32,Very Good,G,VVS2,61.5,59.0,"$9,670",7.01x7.07x4.33 mm
1.06,Excellent,D,VS1,61.9,59.0,"$6,830",6.5x6.54x4.03 mm
1.17,Excellent,H,VS1,62.6,57.0,"$5,370",6.72x6.77x4.22 mm
1.00,Very Good,F,VS1,64.1,56.0,"$5,380",6.16x6.26x3.98 mm
1.51,Excellent,I,VVS1,62.7,59.0,"$9,220",7.28x7.33x4.58 mm
1.01,Excellent,D,VVS2,61.1,60.0,"$7,170",6.42x6.47x3.94 mm
1.02,Excellent,I,VVS1,61.3,58.0,"$4,180",6.44x6.48x3.96 mm
0.92,Excellent,E,VVS2,59.6,59.0,"$5,432",6.33x6.36x3.79 mm
1.03,Excellent,I,VVS1,61.6,58.0,"$4,266",6.46x6.5x3.99 mm
1.22,Excellent,H,VVS1,61.3,59.0,"$5,810",6.87x6.9x4.22 mm
1.01,Very Good,D,VVS2,63.2,57.0,"$6,880",6.38x6.41x4.04 mm
1.50,Excellent,J,VS2,62.1,58.0,"$5,610",7.28x7.31x4.53 mm
2.01,Very Good,K,SI1,64.7,55.0,"$9,720",7.79x7.86x5.07 mm
1.16,Excellent,H,VS1,60.6,59.0,"$5,152",6.79x6.82x4.12 mm
1.13,Excellent,G,VS1,60.7,59.0,"$5,454",6.72x6.77x4.09 mm
1.01,Excellent,I,VVS1,60.8,59.0,"$4,180",6.45x6.48x3.93 mm
1.01,Good,D,VS2,64.2,57.0,"$4,439",6.32x6.35x4.07 mm
1.09,Very Good,H,VS2,63.5,58.0,"$4,266",6.49x6.56x4.14 mm
1.29,Excellent,I,VVS1,61.3,60.0,"$5,389",6.99x7.03x4.3 mm
1.13,Excellent,I,VS1,62.1,58.0,"$4,180",6.69x6.72x4.16 mm
1.01,Excellent,H,VVS1,62.6,55.0,"$4,579",6.38x6.43x4.01 mm
1.69,Excellent,K,VVS1,62.6,59.0,"$8,440",7.56x7.61x4.75 mm
1.11,Excellent,G,VVS1,62.7,58.0,"$6,370",6.57x6.62x4.13 mm
1.50,Excellent,K,VS1,62.9,55.0,"$6,770",7.29x7.31x4.59 mm
1.70,Excellent,I,SI2,62.8,55.0,"$7,990",7.55x7.6x4.75 mm
1.00,Excellent,G,VVS2,62.0,59.0,"$4,760",6.38x6.41x3.96 mm
1.03,Excellent,I,IF,60.3,60.0,"$4,277",6.52x6.54x3.94 mm
1.09,Excellent,D,VS1,61.3,58.0,"$6,901",6.62x6.64x4.07 mm
1.03,Excellent,H,VVS1,61.0,58.0,"$4,676",6.54x6.55x3.99 mm
1.10,Excellent,D,VS1,61.5,58.0,"$6,955",6.64x6.66x4.09 mm
1.20,Excellent,G,VS2,62.3,56.0,"$5,810",6.76x6.8x4.22 mm
1.18,Excellent,I,VVS1,61.5,56.0,"$4,770",6.79x6.84x4.19 mm
1.18,Excellent,I,VS1,61.7,56.0,"$4,340",6.77x6.81x4.19 mm
1.07,Excellent,I,VVS2,62.0,56.0,"$4,150",6.55x6.57x4.07 mm
1.04,Excellent,I,VVS1,58.4,60.0,"$4,730",6.7x6.73x3.92 mm
1.10,Excellent,I,VVS2,61.1,54.0,"$5,510",6.7x6.71x4.1 mm
1.50,Very Good,K,SI1,61.2,62.0,"$6,020",7.25x7.31x4.45 mm
1.26,Excellent,I,VVS1,62.6,58.0,"$7,330",6.87x6.93x4.32 mm
1.32,Excellent,I,VVS1,62.2,59.0,"$7,650",6.98x7.01x4.35 mm
1.51,Very Good,J,VVS2,63.8,57.0,"$8,190",7.22x7.26x4.62 mm
1.01,Very Good,I,VVS2,60.5,64.0,"$4,410",6.45x6.48x3.91 mm
1.50,Very Good,D,SI2,63.0,59.0,"$6,670",7.11x7.17x4.5 mm
1.04,Excellent,G,SI2,62.7,56.0,"$4,140",6.41x6.45x4.04 mm
1.40,Excellent,I,VVS2,63.1,55.0,"$9,100",7.09x7.14x4.49 mm
1.06,Excellent,H,VVS2,61.3,58.0,"$5,890",6.54x6.57x4.02 mm
1.01,Excellent,G,VVS1,60.5,59.0,"$7,760",6.49x6.52x3.93 mm
1.11,Excellent,H,VVS1,62.7,55.0,"$6,480",6.58x6.62x4.14 mm
