carat,cut,color,clarity,depth,table,price,measurements
2.01,Very Good,K,SI2,64.7,57.0,"$7,250",7.81x7.89x5.08 mm
1.50,Very Good,I,VS2,64.9,59.0,"$6,480",7.07x7.13x4.61 mm
1.27,Excellent,H,VS1,62.1,59.0,"$5,790",6.87x6.91x4.28 mm
1.08,Excellent,F,VS1,61.9,58.0,"$6,860",6.53x6.57x4.06 mm
1.09,Excellent,G,VS1,62.0,58.0,"$5,350",6.59x6.63x4.1 mm
1.06,Excellent,G,VS1,61.6,59.0,"$5,220",6.48x6.53x4.01 mm
1.16,Excellent,I,VS1,61.9,58.0,"$4,090",6.68x6.73x4.15 mm
1.05,Excellent,E,VS2,62.1,57.0,"$5,480",6.5x6.54x4.05 mm
1.01,Excellent,F,VS2,62.0,58.0,,6.37x6.41x3.96 mm
1.45,Excellent,H,SI2,62.6,57.0,"$5,710",7.16x7.21x4.5 mm
1.01,Excellent,E,VS2,61.6,56.0,"$5,400",6.42x6.46x3.97 mm
1.07,Excellent,F,VS2,61.7,59.0,"$5,040",6.52x6.56x4.03 mm
1.03,Excellent,F,VS2,62.2,58.0,"$4,830",6.42x6.44x4 mm
1.28,Excellent,I,VS2,62.0,58.0,"$5,110",6.87x6.94x4.28 mm
1.03,Excellent,G,VS2,62.0,58.0,"$4,540",6.4x6.45x3.99 mm
1.30,Excellent,I,SI1,62.1,59.0,"$4,750",6.94x7x4.32 mm
1.01,Excellent,G,VS2,61.8,57.0,"$4,550",6.38x6.42x3.95 mm
1.26,Excellent,I,VS1,62.1,59.0,"$5,040",6.85x6.91x4.27 mm
1.25,Excellent,I,VS1,61.8,57.0,"$4,960",6.86x6.89x4.25 mm
1.09,Excellent,H,VS2,62.0,57.0,"$4,210",6.6x6.62x4.1 mm
1.14,Excellent,H,VS2,62.1,59.0,"$4,220",6.64x6.69x4.14 mm
1.07,Excellent,G,VS2,62.3,56.0,"$4,580",6.51x6.55x4.07 mm
1.07,Excellent,H,VS2,62.0,59.0,,6.5x6.53x4.04 mm
1.01,Excellent,G,VS2,62.6,55.0,"$4,400",6.39x6.42x4.01 mm
1.25,Excellent,I,VS2,61.8,60.0,"$4,690",6.84x6.89x4.24 mm
1.09,Excellent,G,VS2,61.5,58.0,"$4,760",6.57x6.61x4.05 mm
1.05,Excellent,G,VS2,62.0,58.0,"$4,260",6.47x6.52x4.02 mm
1.05,Excellent,H,VS2,61.9,57.0,"$4,020",6.47x6.52x4.02 mm
1.05,Excellent,H,VS2,62.0,59.0,"$4,100",6.46x6.51x4.02 mm
1.06,Excellent,H,VS2,61.9,58.0,"$4,160",6.47x6.51x4.02 mm
1.00,Very Good,E,VS1,64.5,57.0,"$5,130",6.18x6.24x4 mm
1.01,Excellent,F,VS1,62.6,58.0,"$5,850",6.36x6.42x4 mm
1.21,Excellent,H,VS2,62.1,59.0,"$4,990",6.76x6.8x4.21 mm
1.01,Excellent,H,VS2,63.0,56.0,"$4,110",6.33x6.39x4.01 mm
1.03,Excellent,H,VS2,61.9,58.0,,6.44x6.46x3.99 mm
1.46,Excellent,I,VS1,62.3,58.0,"$7,320",7.17x7.23x4.49 mm
1.01,Excellent,D,VS1,62.6,57.0,"$7,120",6.34x6.39x3.98 mm
1.40,Excellent,I,VS1,62.2,57.0,"$6,970",7.11x7.13x4.43 mm
1.41,Excellent,G,VS2,62.4,56.0,"$8,660",7.11x7.16x4.46 mm
1.01,Excellent,E,VS1,62.8,57.0,"$6,250",6.34x6.4x4 mm
1.09,Excellent,G,VS2,62.1,59.0,"$4,850",6.52x6.56x4.07 mm
1.01,Excellent,G,VS2,61.9,60.0,"$4,570",6.4x6.45x3.98 mm
1.25,Excellent,I,VS2,62.5,57.0,"$4,320",6.86x6.9x4.3 mm
1.73,Excellent,I,VS2,61.9,59.0,"$9,240",7.61x7.66x4.73 mm
1.40,Excellent,I,VS2,62.7,56.0,"$5,760",7.09x7.13x4.46 mm
1.41,Excellent,D,SI1,62.0,58.0,"$9,230",7.12x7.15x4.43 mm
1.01,Excellent,G,SI1,61.4,58.0,"$5,150",6.42x6.45x3.95 mm
1.00,Excellent,G,SI1,60.1,60.0,"$4,970",6.47x6.51x3.9 mm
1.00,Excellent,E,VS1,63.1,57.0,"$5,830",6.35x6.38x4.01 mm
1.21,Excellent,I,VS1,61.8,57.0,"$4,490",6.81x6.83x4.22 mm
1.06,Excellent,H,IF,62.4,59.0,"$5,050",6.46x6.51x4.05 mm
1.16,Very Good,J,VS2,60.2,61.0,"$5,220",6.79x6.86x4.11 mm
0.90,Excellent,D,VVS2,63.4,54.0,"$4,320",6.08x6.13x3.87 mm
1.04,Excellent,D,IF,62.7,58.0,"$9,740",6.42x6.47x4.04 mm
0.91,Excellent,F,VVS1,62.7,58.0,,6.15x6.18x3.87 mm
1.50,Very Good,F,VS2,60.0,60.0,,7.28x7.37x4.39 mm
1.50,Excellent,F,SI1,63.1,55.0,"$8,770",7.2x7.27x4.57 mm
1.01,Excellent,F,VVS2,62.7,58.0,"$5,422",6.36x6.39x4 mm
1.70,Excellent,K,SI1,62.4,59.0,"$5,650",7.54x7.59x4.72 mm
1.70,Excellent,K,SI1,63.0,58.0,"$5,090",7.49x7.58x4.74 mm
1.55,Excellent,E,SI2,59.8,59.0,"$9,330",7.56x7.6x4.53 mm
0.95,Excellent,E,VVS2,60.3,60.0,"$6,220",6.37x6.39x3.85 mm
1.21,Excellent,I,VS1,62.4,54.0,"$4,620",6.82x6.85x4.27 mm
1.20,Excellent,H,VS2,62.7,58.0,"$5,432",6.73x6.78x4.23 mm
0.86,Excellent,D,IF,62.2,58.0,"$7,981",6.05x6.08x3.77 mm
0.85,Excellent,D,IF,62.4,57.0,"$7,916",6.02x6.06x3.77 mm
1.04,Excellent,D,VVS2,62.7,58.0,"$9,461",6.4x6.44x4.03 mm
0.84,Excellent,D,VVS1,62.2,56.0,"$7,549",6.02x6.05x3.76 mm
1.71,Excellent,I,SI1,62.7,56.0,"$9,342",7.59x7.62x4.77 mm
1.63,Excellent,E,SI2,62.4,58.0,"$9,364",7.45x7.5x4.66 mm
1.01,Excellent,G,VVS2,62.5,57.0,"$6,480",6.41x6.45x4.02 mm
1.20,Excellent,D,SI2,61.4,58.0,"$4,380",6.85x6.89x4.22 mm
0.81,Excellent,D,VVS1,60.6,60.0,"$4,710",5.98x6.02x3.64 mm
1.00,Excellent,G,VVS2,62.2,58.0,"$4,470",6.33x6.37x3.95 mm
1.29,Excellent,F,SI2,61.4,60.0,"$5,050",6.94x6.98x4.27 mm
1.00,Excellent,F,SI1,62.4,58.0,"$4,690",6.32x6.36x3.96 mm
0.90,Excellent,G,VVS2,62.4,55.0,"$4,090",6.14x6.18x3.84 mm
0.86,Excellent,D,IF,61.6,58.0,"$8,078",6.07x6.11x3.75 mm
1.00,Excellent,I,VS1,61.7,60.0,"$4,039",6.4x6.43x3.95 mm
1.12,Excellent,I,VS2,62.5,58.0,"$4,104",6.57x6.59x4.11 mm
1.00,Excellent,G,VS1,62.0,58.0,"$5,724",6.35x6.39x3.95 mm
1.04,Excellent,F,VVS2,59.1,59.0,"$6,718",6.61x6.65x3.92 mm
0.90,Excellent,E,VVS1,62.0,57.0,"$6,404",6.14x6.18x3.82 mm
0.97,Excellent,D,VVS1,62.7,56.0,"$8,820",6.29x6.33x3.96 mm
0.96,Excellent,D,VVS2,62.8,57.0,"$6,680",6.26x6.3x3.94 mm
1.00,Excellent,E,VS2,61.9,56.0,,6.36x6.38x3.94 mm
1.51,Excellent,D,SI1,63.1,57.0,"$9,234",7.27x7.32x4.61 mm
0.94,Excellent,E,IF,62.5,58.0,"$7,790",6.22x6.26x3.9 mm
1.20,Excellent,D,SI1,62.4,56.0,"$5,000",6.74x6.77x4.22 mm
0.85,Excellent,D,IF,62.7,57.0,"$7,916",6.02x6.06x3.79 mm
1.18,Excellent,H,SI1,62.3,57.0,"$4,420",6.7x6.74x4.19 mm
1.51,Very Good,K,SI1,64.8,55.0,"$4,160",7.08x7.14x4.61 mm
1.40,Excellent,G,VS2,62.7,57.0,,7.09x7.13x4.46 mm
1.40,Excellent,I,VS2,62.7,57.0,"$6,320",7.1x7.13x4.46 mm
1.30,Excellent,F,VS1,62.4,57.0,"$9,730",6.93x6.95x4.33 mm
1.30,Excellent,F,VS2,63.1,57.0,,6.91x6.94x4.37 mm
1.30,Excellent,G,VS1,62.9,55.0,,6.92x6.97x4.37 mm
0.70,Excellent,D,VS1,62.7,56.0,"$4,363",5.65x5.68x3.55 mm
1.10,Excellent,I,VVS1,62.6,57.0,"$8,381",6.56x6.61x4.12 mm
1.02,Excellent,G,VS1,60.2,59.0,"$9,731",6.5x6.54x3.92 mm
1.04,Excellent,F,SI2,60.4,59.0,"$6,880",6.55x6.58x3.96 mm
1.01,Excellent,H,SI1,62.9,57.0,"$6,998",6.32x6.37x3.99 mm
1.02,Excellent,D,SI1,62.6,58.0,"$9,439",6.39x6.42x4.01 mm
1.50,Very Good,J,SI1,64.7,56.0,"$4,560",7.06x7.14x4.59 mm
0.85,Excellent,E,VVS2,60.9,59.0,"$4,220",6.09x6.13x3.72 mm
1.52,Excellent,H,SI1,62.8,57.0,"$9,040",7.3x7.33x4.59 mm
1.20,Excellent,E,VS1,62.6,58.0,"$8,050",6.76x6.78x4.24 mm
1.02,Excellent,F,SI1,61.7,58.0,"$4,420",6.45x6.48x3.99 mm
1.01,Excellent,F,SI1,60.8,60.0,"$4,450",6.45x6.49x3.93 mm
1.20,Excellent,F,VS2,62.3,58.0,"$6,102",6.73x6.77x4.21 mm
0.95,Excellent,D,VVS2,62.6,57.0,"$5,778",6.21x6.25x3.9 mm
0.90,Excellent,G,VVS2,63.2,58.0,"$4,342",6.11x6.15x3.87 mm
1.21,Excellent,F,VS1,61.8,57.0,,6.81x6.85x4.22 mm
1.51,Excellent,J,VS1,61.3,58.0,"$7,340",7.33x7.39x4.51 mm
0.90,Excellent,F,VS1,62.7,59.0,"$4,330",6.09x6.15x3.84 mm
1.75,Excellent,J,VVS2,62.5,58.0,"$9,126",7.61x7.66x4.77 mm
1.50,Very Good,J,SI1,64.6,57.0,"$5,600",7.03x7.11x4.57 mm
1.20,Excellent,I,VS1,62.5,57.0,"$4,601",6.72x6.75x4.21 mm
1.20,Excellent,H,VVS2,62.6,57.0,"$5,100",6.72x6.74x4.21 mm
1.20,Excellent,F,VVS1,62.5,57.0,"$9,390",6.72x6.76x4.21 mm
2.00,Excellent,K,SI2,62.1,59.0,"$7,128",7.98x8.05x4.98 mm
1.79,Excellent,K,SI2,61.7,60.0,"$4,439",7.74x7.8x4.79 mm
2.05,Excellent,K,SI1,62.5,58.0,"$7,646",8.07x8.12x5.06 mm
1.70,Excellent,J,SI1,60.8,57.0,"$6,134",7.68x7.73x4.68 mm
1.70,Excellent,K,SI1,62.2,55.0,"$4,428",7.61x7.65x4.75 mm
2.01,Excellent,K,SI2,63.1,56.0,"$7,160",8x8.03x5.05 mm
1.20,Excellent,E,VS1,62.9,57.0,"$6,394",6.74x6.79x4.25 mm
1.51,Excellent,K,SI1,63.1,57.0,"$4,050",7.25x7.31x4.59 mm
0.90,Excellent,E,VVS2,62.1,58.0,"$5,340",6.18x6.22x3.85 mm
1.50,Excellent,H,SI1,63.3,54.0,"$9,320",7.24x7.29x4.6 mm
1.20,Excellent,G,VS2,62.4,59.0,"$7,387",6.76x6.8x4.23 mm
1.21,Excellent,G,VS2,62.7,57.0,"$6,890",6.74x6.79x4.24 mm
0.90,Excellent,F,VVS2,62.4,60.0,"$4,380",6.13x6.16x3.83 mm
1.02,Excellent,D,VS2,62.6,58.0,"$6,550",6.39x6.42x4.01 mm
1.33,Excellent,I,VS1,62.6,56.0,"$5,950",6.98x7.02x4.38 mm
1.20,Excellent,G,VS1,61.0,59.0,"$7,100",6.86x6.89x4.2 mm
1.20,Excellent,I,VVS1,62.4,58.0,"$5,590",6.73x6.77x4.22 mm
1.01,Excellent,I,IF,60.8,60.0,"$4,610",6.44x6.48x3.93 mm
1.29,Excellent,I,VS2,62.4,59.0,,6.92x6.97x4.33 mm
1.03,Excellent,I,VVS1,60.7,59.0,"$4,590",6.51x6.55x3.96 mm
1.21,Excellent,F,VS1,62.5,55.0,"$8,230",6.81x6.85x4.27 mm
1.00,Excellent,E,VVS1,62.2,60.0,"$9,680",6.36x6.4x3.97 mm
1.20,Excellent,J,VVS2,62.8,56.0,"$4,082",6.74x6.77x4.24 mm
1.20,Excellent,E,SI1,62.5,56.0,"$4,730",6.73x6.77x4.22 mm
1.00,Excellent,D,VS1,62.0,61.0,,6.37x6.39x3.95 mm
0.91,Excellent,D,IF,62.1,59.0,"$8,400",6.15x6.19x3.83 mm
1.07,Excellent,G,SI1,60.5,58.0,"$4,330",6.62x6.65x4.01 mm
1.10,Excellent,H,VS1,62.5,59.0,"$4,500",6.56x6.6x4.11 mm
1.50,Excellent,I,SI1,61.6,58.0,,7.33x7.37x4.52 mm
1.55,Excellent,H,SI1,60.1,59.0,"$8,870",7.45x7.51x4.5 mm
1.50,Excellent,J,SI1,62.5,56.0,"$5,400",7.28x7.31x4.56 mm
1.20,Excellent,G,SI1,62.8,58.0,"$5,010",6.74x6.79x4.25 mm
1.21,Excellent,H,SI1,61.6,57.0,"$4,630",6.8x6.83x4.2 mm
1.51,Excellent,H,SI1,59.5,59.0,"$7,387",7.43x7.47x4.43 mm
1.30,Excellent,H,VS2,62.5,59.0,"$5,270",6.95x6.99x4.35 mm
1.06,Excellent,G,SI1,62.5,58.0,"$4,080",6.45x6.49x4.04 mm
1.00,Excellent,D,SI1,63.7,56.0,"$4,790",6.28x6.33x4.02 mm
1.08,Excellent,D,SI1,62.8,56.0,"$5,110",6.49x6.53x4.09 mm
1.40,Excellent,H,SI1,62.8,57.0,"$6,580",7.04x7.1x4.44 mm
1.01,Excellent,D,SI1,62.3,59.0,"$4,790",6.37x6.42x3.98 mm
1.01,Excellent,G,SI1,61.9,58.0,"$4,030",6.39x6.43x3.97 mm
1.50,Excellent,J,SI1,60.6,62.0,"$5,870",7.36x7.4x4.47 mm
1.58,Excellent,H,VS2,61.5,59.0,"$9,526",7.4x7.46x4.58 mm
1.52,Excellent,H,SI1,62.8,59.0,"$8,450",7.23x7.3x4.56 mm
1.51,Excellent,G,SI2,62.8,58.0,"$7,840",7.22x7.28x4.55 mm
1.23,Excellent,D,SI1,62.9,57.0,"$6,280",6.76x6.81x4.27 mm
1.50,Excellent,H,SI2,63.3,56.0,"$6,600",7.23x7.27x4.59 mm
1.50,Excellent,I,SI2,62.6,56.0,"$4,806",7.25x7.3x4.55 mm
1.60,Excellent,K,SI1,62.6,59.0,"$4,260",7.38x7.44x4.64 mm
1.00,Excellent,E,SI1,63.5,55.0,"$4,590",6.28x6.34x4.01 mm
1.00,Excellent,D,SI1,61.3,62.0,"$4,870",6.34x6.38x3.9 mm
1.51,Excellent,H,SI1,62.8,58.0,"$8,850",7.23x7.29x4.56 mm
1.00,Excellent,D,SI1,62.6,56.0,"$5,551",6.35x6.39x3.99 mm
1.50,Very Good,H,SI2,64.2,57.0,"$6,145",7.09x7.18x4.58 mm
1.08,Excellent,H,VS2,62.6,57.0,"$4,374",6.5x6.54x4.08 mm
1.00,Excellent,D,VVS1,62.9,57.0,"$9,450",6.29x6.38x3.98 mm
1.01,Very Good,D,VVS1,64.3,57.0,"$7,754",6.18x6.26x4 mm
1.10,Excellent,D,VVS2,62.1,59.0,"$9,947",6.57x6.6x4.09 mm
1.00,Excellent,D,VS2,63.1,57.0,"$6,404",6.3x6.35x3.99 mm
1.01,Excellent,E,VS2,63.6,57.0,"$6,134",6.33x6.37x4.04 mm
1.00,Excellent,F,VVS1,63.2,55.0,"$6,230",6.31x6.36x4 mm
1.20,Excellent,G,VVS2,63.2,55.0,"$6,300",6.7x6.75x4.25 mm
1.02,Excellent,E,SI1,62.5,58.0,"$4,400",6.41x6.45x4.01 mm
1.00,Excellent,D,VS2,62.5,61.0,"$4,950",6.32x6.37x3.96 mm
1.00,Excellent,F,SI1,63.0,57.0,"$4,150",6.34x6.38x4.01 mm
1.04,Excellent,D,VVS2,62.6,57.0,"$8,480",6.43x6.48x4.04 mm
1.00,Excellent,D,VS2,62.9,58.0,"$5,930",6.35x6.39x4.01 mm
1.04,Excellent,D,VS1,62.6,58.0,"$6,200",6.42x6.47x4.04 mm
1.00,Excellent,D,VS1,62.3,55.0,"$6,510",6.36x6.44x3.99 mm
1.00,Very Good,E,VS2,63.1,60.0,"$4,470",6.19x6.27x3.93 mm
1.00,Excellent,E,VS1,62.7,56.0,"$6,550",6.32x6.38x3.98 mm
1.00,Excellent,E,SI1,62.6,56.0,"$4,130",6.35x6.4x3.99 mm
1.00,Excellent,F,SI1,60.8,59.0,"$4,170",6.39x6.43x3.89 mm
1.00,Excellent,E,VS1,61.7,60.0,"$6,630",6.37x6.43x3.95 mm
1.08,Excellent,G,VS2,62.6,58.0,"$4,720",6.5x6.55x4.09 mm
1.02,Excellent,D,SI1,61.5,55.0,"$5,340",6.46x6.5x3.99 mm
1.00,Excellent,G,VS2,63.0,58.0,"$4,290",6.31x6.36x4 mm
1.03,Excellent,H,VS2,62.2,58.0,"$4,140",6.45x6.48x4.02 mm
1.01,Excellent,G,VS2,62.6,57.0,"$4,470",6.34x6.39x3.99 mm
1.08,Excellent,H,VS2,62.3,55.0,"$4,240",6.53x6.57x4.08 mm
1.00,Excellent,G,VS1,63.3,56.0,"$5,040",6.34x6.38x4.03 mm
1.00,Excellent,F,SI1,61.5,60.0,"$4,140",6.38x6.43x3.94 mm
1.00,Excellent,G,VS2,61.5,60.0,"$4,250",6.36x6.39x3.92 mm
1.04,Excellent,G,SI1,62.5,56.0,"$4,010",6.42x6.46x4.02 mm
1.00,Excellent,G,VS2,60.5,59.0,"$4,360",6.45x6.5x3.92 mm
1.00,Excellent,G,VS2,63.2,58.0,"$4,290",6.31x6.36x4 mm
1.00,Excellent,D,VS2,61.9,58.0,"$5,980",6.38x6.42x3.96 mm
1.00,Excellent,F,VS1,63.4,55.0,"$6,040",6.31x6.36x4.01 mm
1.00,Excellent,E,SI1,62.6,55.0,"$4,050",6.38x6.43x4.01 mm
1.00,Excellent,G,VS2,61.6,61.0,"$4,290",6.36x6.4x3.93 mm
1.01,Excellent,D,SI1,62.1,54.0,"$4,530",6.4x6.45x3.99 mm
1.09,Excellent,H,VS2,61.9,58.0,"$4,400",6.57x6.59x4.07 mm
1.00,Excellent,F,VS1,63.4,55.0,"$5,540",6.3x6.35x4.01 mm
1.00,Excellent,D,VS2,61.2,62.0,"$5,500",6.4x6.43x3.92 mm
1.00,Excellent,D,SI1,60.9,59.0,"$5,180",6.37x6.42x3.9 mm
1.04,Excellent,F,SI1,62.4,59.0,"$4,330",6.42x6.46x4.02 mm
1.07,Excellent,H,VS1,61.4,59.0,"$4,620",6.53x6.57x4.02 mm
1.04,Excellent,G,VS2,62.2,59.0,"$4,558",6.43x6.48x4.02 mm
1.00,Excellent,D,SI1,61.9,54.0,"$4,270",6.4x6.44x3.97 mm
1.00,Excellent,F,VS2,60.3,61.0,"$5,060",6.39x6.46x3.88 mm
1.00,Excellent,F,VS1,63.4,57.0,"$6,110",6.29x6.34x4 mm
1.00,Excellent,F,SI1,61.4,60.0,"$4,200",6.4x6.43x3.94 mm
1.00,Excellent,D,VS2,63.6,56.0,"$5,400",6.3x6.34x4.02 mm
1.00,Excellent,H,VS1,63.2,58.0,"$4,220",6.3x6.35x4 mm
1.03,Excellent,E,VVS1,62.5,59.0,"$9,710",6.41x6.45x4.02 mm
1.08,Excellent,D,VVS2,61.7,57.0,"$8,880",6.53x6.59x4.05 mm
1.00,Excellent,G,VS2,62.2,61.0,"$4,410",6.33x6.38x3.96 mm
1.00,Excellent,E,SI1,63.4,56.0,"$4,240",6.33x6.37x4.03 mm
1.00,Excellent,E,VS2,60.1,62.0,"$5,250",6.43x6.48x3.87 mm
1.09,Excellent,E,VVS2,61.7,55.0,"$8,350",6.57x6.6x4.06 mm
1.00,Excellent,E,VS2,63.2,56.0,"$4,860",6.26x6.34x3.98 mm
1.01,Excellent,F,SI1,62.6,57.0,"$4,260",6.38x6.42x4.01 mm
1.00,Excellent,D,VS1,58.5,62.0,"$7,220",6.52x6.56x3.83 mm
1.00,Excellent,D,VS1,62.5,59.0,"$7,280",6.34x6.37x3.97 mm
1.00,Excellent,D,VS1,62.7,56.0,"$7,300",6.32x6.36x3.97 mm
1.00,Excellent,D,SI1,62.7,58.0,"$4,090",6.31x6.36x3.97 mm
1.08,Excellent,G,VS2,60.4,59.0,"$4,870",6.59x6.63x3.99 mm
1.00,Excellent,E,VS2,63.2,56.0,"$5,250",6.32x6.36x4.01 mm
1.00,Excellent,E,SI1,61.4,62.0,"$4,150",6.37x6.41x3.92 mm
1.00,Excellent,E,SI1,60.8,62.0,"$4,240",6.39x6.42x3.9 mm
1.09,Excellent,H,VS2,62.5,56.0,"$4,330",6.54x6.57x4.1 mm
1.03,Excellent,H,VS2,62.4,59.0,"$4,150",6.41x6.45x4.01 mm
1.01,Excellent,F,VVS1,62.6,58.0,"$6,480",6.36x6.41x4 mm
1.00,Excellent,D,SI1,62.3,56.0,"$4,210",6.34x6.4x3.97 mm
1.00,Excellent,F,VS2,61.4,61.0,"$5,220",6.4x6.45x3.95 mm
1.02,Excellent,H,VVS1,62.6,57.0,"$4,880",6.37x6.41x4 mm
1.03,Excellent,H,VS2,62.3,59.0,"$4,150",6.39x6.45x4 mm
1.00,Excellent,F,SI1,62.0,62.0,"$4,150",6.35x6.4x3.95 mm
1.04,Excellent,E,VVS2,61.7,55.0,"$7,930",6.47x6.51x4 mm
1.00,Excellent,G,VVS1,61.4,61.0,"$5,230",6.37x6.42x3.93 mm
1.00,Excellent,D,SI1,61.2,61.0,"$5,000",6.36x6.41x3.91 mm
1.02,Excellent,F,SI1,62.7,58.0,"$4,270",6.39x6.43x4.02 mm
1.00,Excellent,D,VS2,62.9,54.0,"$5,570",6.29x6.38x3.99 mm
1.00,Excellent,H,VS1,63.6,58.0,"$4,220",6.29x6.34x4.02 mm
1.00,Excellent,F,VS2,62.8,58.0,"$5,140",6.33x6.37x3.99 mm
1.06,Excellent,G,SI1,62.7,58.0,"$4,080",6.47x6.52x4.07 mm
1.00,Excellent,G,VS2,59.7,61.0,"$4,220",6.44x6.48x3.85 mm
1.00,Excellent,F,SI1,61.6,60.0,"$4,170",6.34x6.38x3.92 mm
1.00,Excellent,H,VVS1,62.3,59.0,"$4,770",6.34x6.39x3.97 mm
1.00,Excellent,F,VS2,62.3,59.0,"$5,300",6.36x6.39x3.97 mm
1.00,Excellent,F,SI1,59.8,62.0,"$4,050",6.41x6.46x3.85 mm
1.00,Excellent,F,SI1,61.3,62.0,"$4,140",6.39x6.43x3.93 mm
1.01,Excellent,F,VS2,62.7,57.0,,6.34x6.4x3.99 mm
1.02,Very Good,F,VS2,64.7,56.0,"$4,400",6.21x6.26x4.04 mm
1.00,Excellent,G,VS2,63.1,55.0,"$4,290",6.32x6.37x4 mm
1.00,Excellent,D,SI1,63.1,56.0,"$4,610",6.28x6.37x3.99 mm
1.02,Excellent,G,VS2,62.7,58.0,"$4,460",6.38x6.41x4.01 mm
1.00,Excellent,F,VVS2,63.2,56.0,"$7,230",6.31x6.36x4.01 mm
1.02,Excellent,H,VS1,62.2,59.0,"$4,290",6.38x6.43x3.98 mm
1.02,Excellent,F,VS2,62.7,59.0,"$5,260",6.38x6.43x4.01 mm
1.00,Excellent,E,VS2,62.7,55.0,"$5,310",6.37x6.4x4.01 mm
1.13,Excellent,F,VVS1,62.7,56.0,"$9,140",6.59x6.65x4.15 mm
1.00,Excellent,G,VS1,63.5,58.0,"$5,000",6.29x6.35x4.01 mm
1.00,Excellent,E,VS2,62.5,58.0,"$5,490",6.35x6.39x3.98 mm
1.00,Excellent,G,VS2,61.4,58.0,"$4,570",6.39x6.42x3.93 mm
1.01,Excellent,F,SI1,63.3,58.0,"$4,240",6.33x6.38x4.02 mm
1.00,Excellent,E,VS1,61.3,62.0,"$5,910",6.38x6.45x3.93 mm
1.02,Excellent,D,VS2,61.9,59.0,"$6,360",6.42x6.44x3.98 mm
1.00,Excellent,D,VS2,62.8,57.0,"$4,640",6.33x6.36x3.99 mm
1.08,Excellent,G,SI1,62.6,56.0,"$4,170",6.48x6.53x4.07 mm
1.00,Excellent,F,VS2,63.1,57.0,"$5,080",6.33x6.37x4.01 mm
1.00,Excellent,F,SI1,63.3,56.0,"$4,080",6.32x6.37x4.02 mm
1.04,Excellent,D,VS2,62.3,57.0,"$6,280",6.44x6.48x4.03 mm
1.00,Excellent,F,SI1,60.9,61.0,"$4,150",6.43x6.46x3.93 mm
1.00,Excellent,E,SI1,60.5,62.0,"$4,200",6.4x6.43x3.88 mm
1.13,Excellent,F,VVS1,62.4,56.0,"$7,130",6.61x6.66x4.14 mm
1.01,Excellent,F,VS2,59.5,59.0,"$5,170",6.54x6.55x3.89 mm
1.05,Excellent,H,VS1,61.4,58.0,,6.49x6.52x3.99 mm
1.00,Very Good,E,VS1,64.8,58.0,"$5,180",6.16x6.21x4.01 mm
1.09,Excellent,G,VS2,62.7,59.0,"$4,820",6.5x6.55x4.09 mm
1.00,Excellent,E,VS2,62.1,61.0,"$5,420",6.36x6.4x3.96 mm
1.00,Excellent,D,SI1,63.3,56.0,"$4,150",6.32x6.37x4.02 mm
1.00,Excellent,G,VS2,63.3,56.0,"$4,450",6.32x6.37x4.02 mm
1.00,Excellent,E,VS2,60.0,61.0,"$5,460",6.41x6.45x3.86 mm
1.06,Excellent,D,SI1,61.2,59.0,"$5,420",6.53x6.58x4.01 mm
1.00,Excellent,F,VVS1,59.8,61.0,"$7,150",6.46x6.54x3.89 mm
1.02,Excellent,E,VS2,62.4,58.0,"$5,330",6.39x6.43x4 mm
1.00,Excellent,I,VVS2,62.1,56.0,"$4,130",6.38x6.4x3.97 mm
1.00,Excellent,F,VS1,61.3,61.0,"$6,110",6.38x6.43x3.93 mm
1.01,Excellent,G,VS2,63.1,57.0,"$4,330",6.33x6.38x4.01 mm
1.00,Excellent,F,VS1,63.5,55.0,"$5,520",6.29x6.33x4.01 mm
1.00,Excellent,E,VS1,62.6,57.0,"$5,000",6.33x6.38x3.98 mm
1.01,Excellent,F,SI1,62.7,57.0,"$4,240",6.37x6.41x4.01 mm
1.09,Excellent,E,SI1,60.4,59.0,"$4,630",6.65x6.67x4.02 mm
1.00,Excellent,F,VS2,63.0,60.0,"$5,040",6.31x6.37x4 mm
1.00,Excellent,D,SI1,63.5,56.0,"$4,190",6.27x6.35x4.01 mm
1.09,Excellent,G,VS1,61.1,59.0,"$5,550",6.59x6.62x4.04 mm
1.00,Excellent,F,VS2,58.8,62.0,"$5,120",6.49x6.53x3.83 mm
1.00,Excellent,F,VS1,62.1,62.0,"$5,430",6.31x6.38x3.94 mm
1.01,Excellent,G,VS2,61.9,59.0,"$4,400",6.4x6.42x3.97 mm
1.00,Excellent,E,VS2,63.2,56.0,"$4,810",6.3x6.38x4.01 mm
1.00,Excellent,D,VVS2,63.2,57.0,"$6,400",6.31x6.34x4 mm
1.00,Excellent,D,VS1,62.2,58.0,"$7,300",6.35x6.39x3.96 mm
1.00,Excellent,I,VVS2,60.4,57.0,"$4,060",6.45x6.48x3.9 mm
1.00,Excellent,G,VS2,59.5,62.0,"$4,430",6.47x6.5x3.86 mm
1.00,Excellent,G,VS2,61.7,60.0,"$4,290",6.36x6.41x3.94 mm
1.00,Excellent,E,SI1,62.2,59.0,"$4,160",6.36x6.4x3.97 mm
1.09,Excellent,G,VS2,61.1,58.0,"$4,800",6.64x6.7x4.08 mm
1.08,Excellent,H,VS1,62.5,59.0,"$4,580",6.49x6.54x4.07 mm
